"Year" "Month" "Day" "Province" "Latitude" "Longitude" "Cause" "Size"
1984 4 21 "MB" 51.228 -97.253 "MAN" 320
1984 4 21 "MB" 50.989 -99.074 "MAN" 529.9
1984 4 21 "MB" 51.084 -98.125 "MAN" 2852.5
1984 4 21 "SK" 54.307 -108.365 "MAN" 319
1984 4 22 "ON" 50.211 -94.9125 "MAN" 2074.4
1984 4 28 "ON" 48.4922 -79.8626 "MAN" 2144.8
1984 5 4 "AB" 54.4821 -110.2504 "MAN" 200
1984 5 7 "BC" 56 -121.5 "MAN" 220
1984 5 13 "MB" 49.685 -96.31 "MAN" 205.4
1984 5 14 "MB" 50.975 -96.26 "MAN" 1794.7
1984 5 15 "MB" 49.877 -96.378 "MAN" 1826.2
1984 5 16 "MB" 50.098 -96.348 "MAN" 400
1984 5 16 "MB" 50.363 -96.27 "MAN" 463.8
1984 5 17 "MB" 50.002 -96.359 "MAN" 554
1984 5 18 "ON" 48.6172 -89.3625 "MAN" 202.3
1984 5 18 "ON" 48.6485 -90.2125 "MAN" 1985.4
1984 5 18 "ON" 49.6797 -90.2125 "MAN" 2428.1
1984 5 18 "ON" 52.4766 -91.125 "LTG" 3257.3
1984 5 25 "ON" 52.9297 -88.9306 "LTG" 7486.7
1984 5 26 "BC" 60.2 -123.9 "LTG" 5956
1984 5 26 "YT" 60.01 -123.863 "LTG" 1317.38
1984 5 27 "MB" 54.227 -95.015 "LTG" 229.9
1984 5 29 "MB" 50.348 -96.201 "MAN" 200
1984 5 30 "MB" 53.896 -94.602 "MAN" 255.5
1984 5 30 "ON" 52.8515 -88.5139 "UNK" 1511.5
1984 5 30 "SK" 54.807 -105.865 "LTG" 5624
1984 5 31 "SK" 55.198 -106.104 "LTG" 233
1984 5 31 "SK" 55.573 -104.813 "LTG" 1174
1984 6 1 "ON" 51.2266 -93.625 "LTG" 667.7
1984 6 11 "SK" 57.224 -102.01 "MAN" 2000
1984 6 12 "NT" 60.75 -118.7 "LTG" 1700
1984 6 12 "YT" 65.731 -137.215 "LTG" 565.83
1984 6 13 "AB" 56.1063 -114.3175 "LTG" 212.4
1984 6 13 "AB" 58.8326 -115.004 "LTG" 246.7
1984 6 14 "AB" 57.1752 -110.2363 "LTG" 203
1984 6 14 "SK" 56.495 -106.115 "LTG" 8921
1984 6 15 "SK" 56.068 -104.531 "LTG" 252
1984 6 15 "SK" 58.776 -102.969 "LTG" 325
1984 6 15 "SK" 55.865 -103.854 "LTG" 476
1984 6 16 "YT" 67.95 -138.83 "LTG" 5621.82
1984 6 17 "NT" 68.017 -130.483 "LTG" 378
1984 6 18 "NT" 64.783 -116.217 "LTG" 320
1984 6 18 "NT" 64.783 -116.5 "LTG" 720
1984 6 18 "YT" 67.1 -137.35 "LTG" 994.14
1984 6 20 "SK" 59.391 -104.708 "LTG" 800
1984 6 20 "YT" 62.166 -136.572 "LTG" 444.64
1984 6 20 "YT" 62.345 -137.028 "LTG" 4627.55
1984 6 21 "NT" 65.733 -123.467 "LTG" 1498
1984 6 21 "NT" 65.733 -122.467 "LTG" 4035
1984 6 22 "NT" 64.267 -117.7 "LTG" 850
1984 6 23 "NT" 62.667 -117.5 "LTG" 300
1984 6 23 "NT" 66.75 -126.45 "LTG" 624
1984 6 23 "YT" 63.331 -134.713 "LTG" 347.08
1984 6 24 "NT" 64.767 -125.5 "LTG" 320
1984 6 24 "YT" 63 -132.65 "LTG" 397.76
1984 6 24 "YT" 65.816 -134.637 "LTG" 2353.56
1984 6 25 "NT" 64.7 -118.383 "LTG" 300
1984 6 25 "NT" 67.117 -129.2 "LTG" 5799
1984 6 25 "YT" 66.057 -134.24 "LTG" 392.45
1984 6 25 "YT" 66.067 -134.4 "LTG" 411.86
1984 6 25 "YT" 66.41 -134.14 "LTG" 420.63
1984 6 26 "ON" 52.6797 -88.6528 "LTG" 202.3
1984 6 26 "SK" 57.328 -106.427 "LTG" 2400
1984 6 27 "SK" 57.526 -104.531 "LTG" 306
1984 6 29 "ON" 53.1641 -91.9306 "LTG" 242.8
1984 6 29 "SK" 58.484 -102.052 "LTG" 1153
1984 7 1 "MB" 52.31 -95.518 "LTG" 416.3
1984 7 1 "SK" 54.745 -104.667 "LTG" 2747
1984 7 2 "QC" 50.711 -71.602 "LTG" 1250
1984 7 6 "SK" 58.026 -103.51 "MAN" 700
1984 7 7 "ON" 52.1172 -88.8472 "LTG" 242.8
1984 7 8 "ON" 53.3203 -89.2084 "LTG" 1133.1
1984 7 9 "MB" 52.528 -95.239 "LTG" 6121.9
1984 7 13 "ON" 52.4922 -87.3473 "LTG" 445.2
1984 7 14 "NL" 49.798 -55.956 "MAN" 5093
1984 7 15 "BC" 49 -120.6 "MAN" 2228.1
1984 7 17 "QC" 54.045 -74.8 "LTG" 462
1984 7 22 "BC" 57.2 -126.8 "LTG" 586
1984 7 24 "SK" 55.714 -109.531 "LTG" 240
1984 7 25 "AB" 59.3179 -115.0139 "LTG" 5812
1984 7 25 "BC" 52.9 -119.7 "MAN" 388
1984 7 25 "BC" 59.7 -124.5 "LTG" 960
1984 7 25 "MB" 52.238 -95.161 "LTG" 4655.8
1984 7 26 "AB" 58.9254 -114.2894 "LTG" 10233.9
1984 7 26 "BC" 54.8 -121.3 "LTG" 1096
1984 7 26 "MB" 52.645 -95.599 "LTG" 6536.2
1984 7 26 "ON" 52.2578 -95.125 "UNK" 34061.6
1984 7 26 "SK" 55.979 -107.177 "MAN" 12941
1984 7 27 "AB" 58.7672 -114.9337 "LTG" 309.1
1984 7 27 "AB" 59.2597 -115.4588 "LTG" 800
1984 7 27 "AB" 57.2534 -110.3368 "LTG" 8868.1
1984 7 27 "AB" 59.376 -114.3528 "LTG" 12264.1
1984 7 27 "AB" 59.4051 -114.669 "LTG" 13799.6
1984 7 27 "BC" 54 -126.9 "MAN" 354
1984 7 27 "NL" 55.864 -61.724 "LTG" 1890
1984 7 27 "NT" 67.917 -129.283 "LTG" 252
1984 7 27 "NT" 67.8 -129.183 "LTG" 260
1984 7 27 "NT" 67.9 -129.5 "LTG" 315
1984 7 27 "NT" 67.883 -129.317 "LTG" 441
1984 7 27 "SK" 54.391 -103.542 "LTG" 397
1984 7 27 "SK" 56.557 -102.365 "LTG" 775
1984 7 27 "SK" 57.307 -109.448 "LTG" 30000
1984 7 28 "MB" 56.574 -95.424 "LTG" 425.1
1984 7 28 "MB" 56.53 -95.557 "LTG" 723.1
1984 7 28 "MB" 56.53 -94.813 "LTG" 1259.1
1984 7 28 "MB" 56.093 -96.009 "LTG" 4070.6
1984 7 28 "MB" 56.501 -95.601 "LTG" 15300.7
1984 7 28 "NT" 62.3 -109.733 "LTG" 1100
1984 7 28 "ON" 52.8985 -90.6251 "LTG" 1011.7
1984 7 28 "ON" 53.1484 -93.375 "LTG" 6615.4
1984 7 28 "SK" 57.453 -107.969 "LTG" 200
1984 7 28 "SK" 59.026 -108.385 "LTG" 400
1984 7 28 "SK" 57.13 -108.094 "LTG" 730
1984 7 28 "SK" 58.693 -106.969 "LTG" 1197
1984 7 28 "SK" 58.839 -107.219 "LTG" 1444
1984 7 28 "SK" 56.412 -106.458 "LTG" 1800
1984 7 28 "SK" 57.589 -107.906 "LTG" 3500
1984 7 28 "SK" 57.51 -107.813 "LTG" 5060
1984 7 28 "SK" 59.005 -103.219 "LTG" 11530
1984 7 28 "SK" 58.964 -107.927 "LTG" 13044
1984 7 28 "SK" 56.432 -106.656 "LTG" 17791
1984 7 28 "SK" 59.016 -108.281 "LTG" 29225
1984 7 28 "SK" 58.349 -108.24 "LTG" 31290
1984 7 28 "SK" 58.984 -107.927 "LTG" 71042
1984 7 29 "NL" 54.367 -58.173 "LTG" 424
1984 7 29 "NT" 60.683 -103.8 "LTG" 250
1984 7 29 "NT" 60.5 -103.683 "LTG" 390
1984 7 29 "NT" 61.117 -104.533 "LTG" 514
1984 7 29 "NT" 60.65 -123.9 "LTG" 560
1984 7 29 "NT" 60.5 -105.217 "LTG" 780
1984 7 29 "SK" 57.287 -109.802 "LTG" 350
1984 7 29 "SK" 55.802 -104.604 "LTG" 5484
1984 7 30 "NT" 60.267 -104.717 "LTG" 290
1984 7 30 "NT" 60.05 -104.317 "LTG" 420
1984 7 30 "NT" 60.55 -106.4 "LTG" 475
1984 7 30 "NT" 60.333 -106.45 "LTG" 4250
1984 7 30 "NT" 60.6 -106.233 "LTG" 4915
1984 7 30 "SK" 58.922 -103.958 "LTG" 1296
1984 7 30 "SK" 56.495 -105.885 "LTG" 5687
1984 7 31 "MB" 58.756 -98.402 "LTG" 9708.4
1984 7 31 "SK" 56.88 -108.219 "LTG" 245
1984 8 1 "AB" 58.8672 -116.1904 "LTG" 334.5
1984 8 1 "NT" 61.567 -109 "LTG" 1100
1984 8 1 "NT" 61.717 -108.133 "LTG" 3100
1984 8 1 "SK" 58.099 -103.594 "MAN" 720
1984 8 1 "SK" 59.849 -102.917 "LTG" 3800
1984 8 2 "ON" 52.6172 -95.1527 "UNK" 50529.1
1984 8 2 "SK" 59.891 -103.031 "LTG" 4000
1984 8 3 "AB" 58.8091 -114.9935 "LTG" 470.7
1984 8 3 "AB" 59.0271 -114.8329 "LTG" 753.2
1984 8 3 "NT" 64.533 -118.283 "LTG" 227
1984 8 4 "ON" 53.5391 -91.7084 "LTG" 404.7
1984 8 5 "BC" 53.5 -120.1 "LTG" 244.4
1984 8 5 "YT" 63.352 -132.449 "LTG" 485.38
1984 8 5 "YT" 60.667 -125.083 "LTG" 2872.49
1984 8 6 "MB" 58.538 -94.209 "LTG" 1549.4
1984 8 6 "SK" 56.109 -106.635 "LTG" 242
1984 8 6 "SK" 56.125 -107.927 "LTG" 718
1984 8 9 "NT" 60.9 -126.733 "LTG" 350
1984 8 10 "SK" 58.37 -102.344 "LTG" 306
1984 8 13 "SK" 57.484 -106.198 "LTG" 721
1984 8 14 "ON" 53.1953 -84.4584 "LTG" 202.3
1984 8 16 "MB" 55.188 -97.086 "LTG" 458.5
1984 8 17 "NT" 61.867 -112.367 "LTG" 210
1984 8 17 "NT" 60.217 -103.367 "LTG" 550
1984 8 21 "SK" 58.589 -108.552 "LTG" 1163
1984 8 23 "SK" 59.229 -103.365 "LTG" 200
1984 8 23 "SK" 54.984 -109.385 "LTG" 278
1984 8 24 "MB" 53.416 -101.083 "LTG" 21764.6
1984 8 25 "MB" 51.481 -95.782 "LTG" 3540.5
1984 8 26 "MB" 51.786 -95.25 "LTG" 262
1984 8 27 "MB" 50.43 -95.212 "LTG" 1040.1
1984 8 27 "SK" 49.968 -109.674 "MAN" 1375
1984 8 27 "SK" 50.899 -107.65 "LTG" 4986
1984 8 27 "SK" 50.186 -108.878 "MAN" 11335
1984 8 28 "SK" 50.455 -102.467 "MAN" 324
1984 8 29 "ON" 50.4453 -94.1375 "LTG" 465.4
1984 9 5 "AB" 51.9821 -115.9579 "MAN" 250.2
1984 9 23 "MB" 50.481 -96.247 "MAN" 290.9
1984 12 31 "AB" 55.1814 -116.4557 "MAN" 200.7
1985 4 12 "MB" 49.228 -96.093 "MAN" 510
1985 4 19 "NB" 45.98 -64.32 "MAN" 475
1985 4 25 "NB" 45.88 -64.3 "MAN" 400
1985 5 2 "NB" 45.88 -64.5 "MAN" 282
1985 5 10 "MB" 51.162 -97.077 "MAN" 200
1985 5 11 "BC" 56.7 -122.8 "MAN" 632
1985 5 14 "NB" 47.43 -66.55 "MAN" 264
1985 5 16 "AB" 56.1754 -117.3894 "MAN" 560
1985 5 16 "BC" 56.9 -122.7 "MAN" 415
1985 5 16 "BC" 56.6 -121.7 "MAN" 651.5
1985 5 16 "BC" 59.2 -127.6 "MAN" 14370
1985 5 17 "BC" 56.5 -122.3 "MAN" 283
1985 5 17 "BC" 58.9 -122.8 "MAN" 358.1
1985 5 17 "BC" 56.1 -122 "MAN" 812
1985 5 17 "BC" 58.6 -122.7 "MAN" 872.7
1985 5 17 "BC" 56 -121.2 "MAN" 2078
1985 5 17 "BC" 58.9 -127.3 "MAN" 28061
1985 5 18 "BC" 52.1 -123.9 "MAN" 948.8
1985 5 18 "SK" 53.255 -106.094 "MAN" 217
1985 5 18 "SK" 54.193 -105.885 "MAN" 418
1985 5 19 "BC" 55.6 -121.2 "MAN" 489
1985 5 19 "BC" 55.9 -120.7 "MAN" 1295
1985 5 19 "BC" 56.6 -125.1 "MAN" 1636.2
1985 5 19 "SK" 57.38 -106.719 "MAN" 4315
1985 5 19 "SK" 57.578 -107.552 "MAN" 22100
1985 5 21 "BC" 58.9 -125.4 "MAN" 221
1985 5 21 "BC" 58.9 -125.4 "MAN" 303
1985 5 21 "BC" 59.3 -125.1 "MAN" 2481.3
1985 5 21 "BC" 59.4 -125.6 "MAN" 18884.5
1985 5 22 "BC" 58.8 -125 "MAN" 270
1985 5 24 "SK" 57.578 -104.177 "LTG" 300
1985 5 29 "QC" 49.049 -77.843 "MAN" 335
1985 5 29 "QC" 48.171 -77.986 "MAN" 700
1985 5 30 "BC" 59 -125.5 "MAN" 313
1985 5 30 "BC" 58.9 -125.5 "MAN" 550
1985 5 30 "BC" 58.9 -125.5 "MAN" 550
1985 5 30 "QC" 51.305 -76.863 "LTG" 426
1985 5 30 "YT" 62.62 -134.5 "MAN" 5848.42
1985 5 31 "YT" 62.467 -134.133 "MAN" 6069.44
1985 6 2 "BC" 53.5 -121.6 "MAN" 776
1985 6 3 "BC" 57.8 -123.8 "MAN" 232.5
1985 6 3 "BC" 53.9 -121.6 "MAN" 254.2
1985 6 3 "NB" 47.48 -65.13 "MAN" 280
1985 6 5 "SK" 57.828 -106.24 "MAN" 3000
1985 6 6 "SK" 56.599 -105.198 "LTG" 495
1985 6 6 "YT" 65.533 -140.7 "LTG" 462.12
1985 6 9 "BC" 54.8 -125 "MAN" 525.5
1985 6 10 "SK" 58.245 -108.365 "LTG" 444
1985 6 11 "BC" 58.8 -125.4 "MAN" 541.9
1985 6 11 "BC" 58.7 -125.1 "MAN" 2773.6
1985 6 12 "BC" 59.2 -125.4 "MAN" 38028.1
1985 6 12 "BC" 59.2 -125.4 "MAN" 38028.1
1985 6 12 "BC" 59.2 -125.4 "MAN" 38028.1
1985 6 13 "SK" 55.531 -107.479 "LTG" 281
1985 6 14 "SK" 55.62 -109.281 "LTG" 3631
1985 6 16 "BC" 58.4 -125.7 "MAN" 6522.9
1985 6 18 "QC" 54.252 -78.243 "LTG" 265
1985 6 18 "QC" 54.372 -76.774 "LTG" 400
1985 6 18 "QC" 53.976 -74.521 "LTG" 17452
1985 6 19 "BC" 52 -126.6 "MAN" 1127
1985 6 21 "YT" 65.957 -137.698 "LTG" 1074.19
1985 6 21 "YT" 66.983 -138.267 "LTG" 1823.13
1985 6 23 "NT" 68.3 -132.867 "LTG" 2676
1985 6 23 "QC" 52.601 -73.207 "LTG" 41775
1985 6 23 "YT" 66.653 -134.203 "LTG" 2392.21
1985 6 26 "NL" 54.202 -65.655 "LTG" 4700
1985 6 26 "NL" 54.004 -66.374 "MAN" 14000
1985 6 26 "NL" 54.284 -66.072 "MAN" 15987
1985 6 28 "NL" 49.133 -57.366 "MAN" 730
1985 6 28 "NL" 53.538 -60.471 "MAN" 35150
1985 6 29 "BC" 49.9 -117.2 "LTG" 225
1985 6 29 "BC" 50.7 -117.8 "LTG" 240
1985 6 29 "BC" 50.3 -118.1 "LTG" 280
1985 6 29 "BC" 50.8 -117.8 "LTG" 285
1985 6 29 "BC" 49.8 -116.5 "LTG" 299
1985 6 29 "BC" 51.9 -117.6 "LTG" 360
1985 6 29 "BC" 53.6 -120.8 "LTG" 382
1985 6 29 "BC" 49.8 -115.5 "LTG" 756
1985 6 29 "BC" 50.3 -116 "MAN" 1251
1985 6 29 "BC" 49.7 -116.2 "LTG" 2233
1985 6 29 "BC" 50 -115.6 "LTG" 16676
1985 6 30 "AB" 58.9254 -116.1059 "LTG" 420.1
1985 6 30 "AB" 58.9981 -115.3166 "LTG" 5008.9
1985 6 30 "BC" 50.6 -116.8 "LTG" 2355
1985 6 30 "BC" 53.5 -121.5 "LTG" 3652
1985 6 30 "QC" 51.831 -70.142 "LTG" 2200
1985 7 1 "AB" 58.1044 -116.2719 "MAN" 2462.5
1985 7 1 "BC" 51.9 -117.5 "LTG" 356
1985 7 1 "NT" 61.433 -111.433 "LTG" 1160
1985 7 1 "SK" 58.68 -103.22 "LTG" 13000
1985 7 2 "BC" 50 -115.3 "LTG" 2845
1985 7 2 "MB" 59.75 -100.08 "LTG" 243
1985 7 2 "NT" 63.267 -112.667 "LTG" 800
1985 7 2 "NT" 61.017 -107.2 "LTG" 7000
1985 7 2 "NT" 61.217 -109.95 "LTG" 7000
1985 7 2 "NT" 60.583 -106.533 "LTG" 10850
1985 7 2 "NT" 61.2 -105.917 "LTG" 12000
1985 7 2 "NT" 61.133 -105.75 "LTG" 12750
1985 7 2 "NT" 60.35 -106.717 "LTG" 14800
1985 7 2 "NT" 60.983 -108.2 "LTG" 37396
1985 7 2 "NT" 61.167 -108.2 "LTG" 49376
1985 7 2 "QC" 53.221 -73.419 "LTG" 255
1985 7 2 "QC" 51.417 -74.416 "LTG" 2400
1985 7 2 "QC" 53.453 -71.376 "LTG" 4163
1985 7 2 "QC" 51.644 -74.005 "LTG" 5860
1985 7 2 "SK" 59.911 -106.698 "LTG" 1784
1985 7 2 "SK" 59.651 -104.885 "LTG" 5310
1985 7 3 "BC" 51 -116.8 "LTG" 325
1985 7 3 "BC" 52.8 -121.3 "MAN" 603
1985 7 3 "BC" 50.1 -116.9 "MAN" 1485
1985 7 3 "MB" 56.12 -96.65 "LTG" 251
1985 7 3 "NL" 53.589 -61.346 "LTG" 437
1985 7 3 "NL" 53.127 -60.898 "LTG" 700
1985 7 3 "NL" 53.831 -64.046 "LTG" 800
1985 7 3 "NT" 61.533 -106.367 "LTG" 1400
1985 7 3 "NT" 60.333 -103.25 "LTG" 12300
1985 7 3 "QC" 52.903 -67.882 "LTG" 1250
1985 7 3 "QC" 52.888 -67.951 "LTG" 4950
1985 7 4 "BC" 53.7 -121.9 "LTG" 702
1985 7 4 "BC" 54 -121.2 "LTG" 1231
1985 7 4 "BC" 53.5 -121.6 "MAN" 6332
1985 7 4 "BC" 50.1 -116 "MAN" 11194
1985 7 4 "NL" 53.831 -65.422 "LTG" 700
1985 7 4 "NL" 53.572 -64.792 "LTG" 1100
1985 7 4 "NL" 55.922 -61.009 "LTG" 1300
1985 7 4 "NL" 53.619 -65.775 "LTG" 9000
1985 7 5 "AB" 56.747 -119.1655 "LTG" 1326
1985 7 5 "AB" 56.8517 -116.596 "LTG" 4757.9
1985 7 5 "BC" 49.6 -115.4 "LTG" 208
1985 7 5 "BC" 55.6 -122.7 "LTG" 246
1985 7 5 "MB" 56.88 -100.05 "LTG" 230
1985 7 5 "MB" 53.42 -95.88 "LTG" 368
1985 7 5 "MB" 57.12 -101.53 "LTG" 400
1985 7 5 "QC" 53.61 -75.593 "LTG" 230
1985 7 5 "QC" 52.011 -66.259 "LTG" 1200
1985 7 6 "NL" 52.483 -65.547 "LTG" 1150
1985 7 6 "NL" 53.142 -65.196 "LTG" 4750
1985 7 6 "NT" 60.25 -104.25 "LTG" 1950
1985 7 6 "NT" 60.083 -104.467 "LTG" 2400
1985 7 6 "SK" 56.859 -106.49 "LTG" 280
1985 7 6 "SK" 58.307 -108.24 "LTG" 387
1985 7 6 "SK" 58.224 -108.698 "LTG" 473
1985 7 6 "SK" 57.995 -109.542 "LTG" 9000
1985 7 7 "NL" 53.692 -63.506 "LTG" 375
1985 7 7 "NT" 60.733 -108 "LTG" 200
1985 7 7 "NT" 60.317 -104.733 "LTG" 2040
1985 7 7 "NT" 60.383 -108.317 "LTG" 11670
1985 7 8 "BC" 53.7 -121.5 "MAN" 264
1985 7 8 "QC" 54.52 -77.514 "LTG" 244
1985 7 9 "BC" 51.9 -122.9 "MAN" 208
1985 7 9 "BC" 50.7 -117.7 "LTG" 241
1985 7 9 "BC" 50 -118 "LTG" 260
1985 7 9 "BC" 56 -123.2 "LTG" 382
1985 7 9 "BC" 50.6 -117.6 "LTG" 400
1985 7 9 "BC" 50.6 -117.7 "LTG" 535
1985 7 9 "BC" 50.6 -117.6 "LTG" 665
1985 7 9 "BC" 49.9 -118 "LTG" 1320
1985 7 10 "BC" 51.7 -123.7 "MAN" 248.5
1985 7 10 "BC" 49.9 -116.2 "LTG" 945
1985 7 10 "BC" 50.4 -115.3 "LTG" 3153.9
1985 7 10 "BC" 55.9 -122.3 "LTG" 8013.6
1985 7 10 "SK" 59.557 -105.052 "LTG" 1500
1985 7 10 "SK" 57.859 -102.219 "LTG" 3595
1985 7 15 "BC" 51.1 -117.2 "LTG" 530
1985 7 15 "BC" 50.2 -122.5 "LTG" 724.6
1985 7 15 "BC" 52.6 -120.1 "LTG" 2150
1985 7 16 "BC" 50.4 -117.7 "LTG" 290
1985 7 16 "BC" 49.1 -121 "LTG" 480
1985 7 16 "BC" 49.4 -118.2 "LTG" 1360
1985 7 16 "BC" 49.7 -122 "LTG" 1703
1985 7 16 "BC" 49.9 -121.5 "LTG" 3336
1985 7 16 "BC" 49.2 -119 "LTG" 3557
1985 7 19 "BC" 50.3 -120.8 "MAN" 453
1985 7 21 "BC" 49.4 -119.7 "MAN" 498.5
1985 7 29 "BC" 54.1 -121.1 "LTG" 270
1985 7 29 "NT" 61.167 -126.133 "LTG" 200
1985 7 30 "BC" 50 -122.9 "LTG" 292
1985 7 30 "BC" 51 -122.4 "LTG" 611.7
1985 7 30 "BC" 52.6 -124.2 "LTG" 2152
1985 7 30 "BC" 53.4 -121.7 "LTG" 2399.3
1985 7 30 "YT" 61.762 -130.936 "LTG" 527.85
1985 7 31 "NT" 60.217 -110.633 "LTG" 600
1985 7 31 "NT" 61.033 -109 "LTG" 1800
1985 8 1 "BC" 51.9 -117.6 "LTG" 219
1985 8 1 "NT" 67.933 -129.8 "LTG" 4095.4
1985 8 3 "MB" 55.42 -95.2 "LTG" 4881
1985 8 4 "SK" 58.537 -108.073 "LTG" 408
1985 8 5 "NL" 52.197 -57.936 "LTG" 10678
1985 8 6 "MB" 56.2 -95.33 "LTG" 300
1985 8 6 "SK" 58.88 -108.01 "LTG" 11769
1985 8 8 "MB" 57 -99.87 "LTG" 315
1985 8 8 "NL" 49.291 -56.603 "MAN" 386
1985 8 8 "NL" 52.569 -60.373 "LTG" 650
1985 8 10 "NL" 54.592 -61.952 "LTG" 687
1985 8 11 "SK" 58.391 -102.427 "LTG" 700
1985 8 14 "BC" 50.7 -124.7 "MAN" 652.2
1985 8 19 "BC" 50.7 -123 "LTG" 247.4
1985 8 20 "SK" 57.891 -102.26 "LTG" 7797
1985 8 21 "MB" 52.32 -98.33 "LTG" 243
1985 8 23 "MB" 55.7 -95.42 "LTG" 1260
1985 8 29 "BC" 51 -117.2 "MAN" 232.3
1985 8 30 "BC" 50.1 -119.4 "MAN" 1670
1985 9 28 "NL" 49.392 -54.017 "MAN" 1200
1985 11 1 "MB" 56.02 -95.13 "LTG" 1443
1986 4 3 "SK" 59.172 -104.948 "MAN" 3135
1986 4 20 "BC" 56.6 -121 "MAN" 236
1986 5 10 "NL" 47.72 -59.261 "MAN" 777
1986 5 12 "NL" 48.352 -58.67 "MAN" 223
1986 5 12 "NL" 48.584 -58.606 "MAN" 245
1986 5 14 "NB" 47.55 -65.3 "MAN" 2140
1986 5 14 "NB" 47.28 -65.27 "MAN" 23165
1986 5 14 "NL" 53.316 -60.243 "MAN" 660
1986 5 14 "NL" 49.002 -55.711 "MAN" 19472
1986 5 15 "NB" 46.88 -65.7 "MAN" 340
1986 5 15 "NB" 45.6 -66.7 "MAN" 342
1986 5 15 "NB" 45.85 -66.23 "MAN" 1147
1986 5 15 "NB" 46.22 -65.48 "MAN" 1900
1986 5 15 "NB" 45.92 -65.65 "MAN" 3260
1986 5 15 "NB" 47.02 -65.58 "MAN" 3759
1986 5 15 "NL" 49.826 -56.392 "MAN" 5272
1986 5 15 "NL" 48.192 -55.33 "MAN" 50730
1986 5 16 "NB" 46.92 -65.62 "MAN" 764
1986 5 16 "NL" 46.95 -55.483 "MAN" 456
1986 5 16 "NL" 47.435 -52.693 "MAN" 731
1986 5 16 "NL" 52.429 -55.94 "MAN" 1163
1986 5 16 "NL" 49.196 -55.239 "MAN" 2122
1986 5 16 "NL" 48.658 -55.487 "MAN" 13898
1986 5 17 "NL" 48.014 -55.786 "MAN" 1150
1986 5 17 "NL" 49.031 -56.095 "MAN" 1399
1986 5 20 "AB" 55.6554 -113.8503 "LTG" 475.2
1986 5 20 "ON" 53.2578 -93.5972 "LTG" 32100
1986 5 21 "ON" 48.7891 -87.0626 "UNK" 200
1986 5 21 "ON" 51.1485 -94.2917 "UNK" 61200
1986 5 22 "ON" 53.0547 -93.0973 "UNK" 6600
1986 5 22 "SK" 55.995 -109.99 "MAN" 1369
1986 5 23 "ON" 49.3047 -82.9626 "MAN" 254
1986 5 24 "ON" 49.7109 -81.5125 "MAN" 915
1986 5 24 "ON" 51.0391 -80.8194 "MAN" 2350
1986 5 25 "ON" 52.5547 -93.6528 "UNK" 29458
1986 5 27 "MB" 53.82 -94.58 "MAN" 2835
1986 5 27 "QC" 49.71 -75.831 "LTG" 450
1986 5 27 "QC" 51.356 -72.07 "LTG" 707
1986 5 27 "QC" 48.769 -74.39 "LTG" 819
1986 5 27 "QC" 49.679 -76.23 "LTG" 2058
1986 5 27 "QC" 49.754 -75.531 "LTG" 7080
1986 5 27 "QC" 49.991 -75.589 "LTG" 8038
1986 5 27 "QC" 50.7 -71.797 "LTG" 17842
1986 5 27 "QC" 49.894 -76.247 "LTG" 18531
1986 5 27 "QC" 50.057 -75.979 "LTG" 57750
1986 5 27 "SK" 58.724 -103.177 "MAN" 278
1986 5 28 "NT" 61.267 -108.75 "LTG" 325
1986 5 28 "NT" 60.867 -108.75 "LTG" 750
1986 5 29 "QC" 47.37 -74.904 "LTG" 305
1986 5 29 "QC" 47.832 -76.942 "LTG" 308
1986 5 29 "QC" 50.612 -77.111 "LTG" 2000
1986 5 29 "QC" 50.611 -77.136 "LTG" 2890
1986 5 29 "QC" 50.195 -76.464 "LTG" 7102
1986 5 29 "QC" 50.961 -76.03 "LTG" 20300
1986 5 29 "QC" 50.147 -76.184 "LTG" 38600
1986 5 29 "SK" 54.276 -109.01 "LTG" 341
1986 5 29 "SK" 57.568 -104.531 "LTG" 506
1986 5 29 "SK" 55.766 -109.906 "LTG" 3600
1986 5 31 "BC" 49.6 -121.3 "MAN" 345
1986 6 3 "YT" 64.505 -139.372 "MAN" 476.68
1986 6 3 "YT" 65.32 -140.928 "MAN" 1761.14
1986 6 3 "YT" 65.333 -140.967 "MAN" 4000
1986 6 4 "ON" 53.4297 -93.7083 "LTG" 312.5
1986 6 7 "AB" 55.0867 -115.7487 "LTG" 246.7
1986 6 7 "BC" 59 -124.4 "LTG" 2803
1986 6 8 "AB" 57.2171 -112.8836 "LTG" 210.9
1986 6 9 "MB" 56.8 -99.1 "MAN" 608
1986 6 13 "YT" 61.367 -138.117 "MAN" 431.79
1986 6 16 "YT" 64.493 -139.465 "LTG" 236.52
1986 6 16 "YT" 64.4 -139.5 "LTG" 4273.27
1986 6 17 "YT" 63.176 -140.389 "LTG" 4328.51
1986 6 18 "NT" 61.95 -108.983 "LTG" 300
1986 6 18 "ON" 52.7578 -88.6805 "LTG" 587
1986 6 18 "ON" 52.5078 -88.7916 "LTG" 625
1986 6 19 "YT" 64.464 -140.555 "LTG" 11764.43
1986 6 20 "ON" 51.4297 -88.2639 "UNK" 270
1986 6 20 "ON" 52.6484 -88.2917 "LTG" 715
1986 6 21 "MB" 56.28 -97.17 "LTG" 810
1986 6 22 "MB" 58.62 -101.48 "MAN" 2500
1986 6 22 "NB" 46.85 -66.47 "MAN" 600
